drug_id,disease
CID100005106,Sinusitis
CID100005106,Tonsillitis
CID100005106,Tonsillitis
CID100005106,Upper respiratory tract infection
CID100005106,Upper respiratory tract infection
CID100005106,Hepatic function abnormal
CID100005106,Hepatic function abnormal
CID100005106,Acute bronchitis
CID100005106,Bronchitis
CID100005106,Tracheobronchitis
CID100005106,Lower respiratory tract infection
CID100005106,Lower respiratory tract infection
CID100005106,Community acquired pneumonia
CID100005106,Pneumonia
CID100005106,Tooth infection
CID100005106,Tooth infection
CID100005106,Unspecified non-gonococcal urethritis (NGU)
CID100005106,Urethritis
CID100005106,Renal impairment
CID100005106,Renal impairment
CID100005106,Renal failure
CID100005152,Airway obstruction NOS
CID100005152,Obstructive airways disorder
CID100005152,Asthma
CID100005152,Asthma
CID100005152,Asthma exercise induced
CID100005152,Asthma exercise induced
CID100005152,Bronchospasm
CID100005152,Bronchospasm
CID100005152,Bronchitis chronic
CID100005152,Bronchitis chronic
CID100005152,Dyspnoea
CID100005152,Dyspnoea
CID100005152,Exercise-induced bronchospasm
CID100005152,Bronchospasm
CID100005152,Chronic obstructive pulmonary disease
CID100005152,Chronic obstructive pulmonary disease
CID100005152,Bronchial hyperreactivity
CID100005152,Emphysema
CID100005152,Emphysema
CID100005152,Reversible airways obstruction
CID100005152,Reversible airways obstruction
CID100005152,Obstructive airways disorder
CID100005152,Obstructive airways disorder
CID100005155,Lactic acidosis
CID100005155,Lactic acidosis
CID100005155,Infection
CID100005155,Infection
CID100005155,Immunodeficiency
CID100005155,Immunodeficiency
CID100005155,Pancreatitis
CID100005155,Pancreatitis
CID100005161,Rheumatoid arthritis
CID100005161,Rheumatoid arthritis
CID100005161,Arthritis
CID100005161,Osteoarthritis
CID100005161,Osteoarthritis
CID100005161,Rheumatic disorder
CID100005161,Rheumatic disorder
CID100005184,Delirium tremens
CID100005184,Delirium tremens
CID100005184,Amnesia
CID100005184,Amnesia
CID100005184,Iridocyclitis
CID100005184,Iridocyclitis
CID100005184,Motion sickness
CID100005184,Motion sickness
CID100005184,Mydriasis
CID100005184,Mydriasis
CID100005184,Nausea
CID100005184,Nausea
CID100005184,Salivation
CID100005184,Salivary hypersecretion
CID100005184,Vomiting
CID100005184,Vomiting
CID100005184,Cycloplegia
CID100005184,Accommodation disorder
CID100005184,Cycloplegia
CID100005193,Insomnia
CID100005193,Insomnia
CID100005195,Fatigue
CID100005195,Fatigue
CID100005195,Asthenia
CID100005195,Feeling guilty
CID100005195,Feeling guilty
CID100005195,"Major depressive disorder, single episode"
CID100005195,Major depression
CID100005195,Parkinson's disease
CID100005195,Parkinsonism
CID100005195,Parkinson's disease
CID100005195,Suicide attempt
CID100005195,Suicide attempt
CID100005195,Agitation
CID100005195,Agitation
CID100005195,Dysphoria
CID100005195,Dysphoria
CID100005195,Bradypsychic response
CID100005195,Bradyphrenia
CID100005195,Cerebration impaired
CID100005195,Disturbance in attention
CID100005195,Mental disability
CID100005195,Depressed mood
CID100005195,Depressed mood
CID100005195,Suicidal ideation
CID100005195,Suicidal ideation
CID100005195,Decreased interest
CID100005195,Decreased interest
CID100005195,Hypersomnia
CID100005195,Hypersomnia
CID100005195,Insomnia
CID100005195,Insomnia
CID100005195,Major depression
CID100005195,Major depression
CID100005199,Constipation
CID100005199,Constipation
CID100005202,Major depression
CID100005202,Major depression
CID100005203,Agoraphobia
CID100005203,Agoraphobia
CID100005203,Anger
CID100005203,Anger
CID100005203,Anxiety
CID100005203,Anxiety
CID100005203,Chest pain
CID100005203,Chest pain
CID100005203,Depersonalisation
CID100005203,Depersonalisation
CID100005203,Depression
CID100005203,Depression
CID100005203,Depressive disorder
CID100005203,Depression
CID100005203,Dysthymic disorder
CID100005203,Dizziness
CID100005203,Dizziness
CID100005203,Dyspnoea
CID100005203,Dyspnoea
CID100005203,Fatigue
CID100005203,Fatigue
CID100005203,Asthenia
CID100005203,Fear
CID100005203,Fear
CID100005203,Feeling guilty
CID100005203,Feeling guilty
CID100005203,Headache
CID100005203,Headache
CID100005203,Irritability
CID100005203,Irritability
CID100005203,Nephropathy
CID100005203,Nephropathy
CID100005203,"Major depressive disorder, single episode"
CID100005203,Major depression
CID100005203,Nausea
CID100005203,Nausea
CID100005203,Numbness
CID100005203,Hypoaesthesia
CID100005203,Sensory loss
CID100005203,Obsessive-compulsive disorder
CID100005203,Obsessive-compulsive disorder
CID100005203,Palpitations
CID100005203,Palpitations
CID100005203,Panic reaction
CID100005203,Panic reaction
CID100005203,Panic disorder
CID100005203,Panic disorder
CID100005203,Paraesthesia
CID100005203,Paraesthesia
CID100005203,Social phobia
CID100005203,Social phobia
CID100005203,Convulsion
CID100005203,Convulsion
CID100005203,Sleep disturbance
CID100005203,Sleep disorder
CID100005203,Post-traumatic stress disorder
CID100005203,Post-traumatic stress disorder
CID100005203,Suicide attempt
CID100005203,Suicide attempt
CID100005203,Sweating
CID100005203,Hyperhidrosis
CID100005203,Weight increased
CID100005203,Weight increased
CID100005203,Chills
CID100005203,Chills
CID100005203,Agitation
CID100005203,Agitation
CID100005203,Mood swings
CID100005203,Mood swings
CID100005203,Affect lability
CID100005203,Depressive symptom
CID100005203,Depressive symptom
CID100005203,Panic attack
CID100005203,Panic attack
CID100005203,Lightheadedness
CID100005203,Dizziness
CID100005203,Distress
CID100005203,Emotional distress
CID100005203,Myalgia
CID100005203,Musculoskeletal discomfort
CID100005203,Myalgia
CID100005203,Dysphoria
CID100005203,Dysphoria
CID100005203,Tension
CID100005203,Tension
CID100005203,Bradypsychic response
CID100005203,Bradyphrenia
CID100005203,Obsessive rumination
CID100005203,Obsessive rumination
CID100005203,Obsessive thoughts
CID100005203,Derealisation
CID100005203,Derealisation
CID100005203,Discomfort
CID100005203,Discomfort
CID100005203,Trembling
CID100005203,Tremor
CID100005203,Hypervigilance
CID100005203,Hypervigilance
CID100005203,Cerebration impaired
CID100005203,Disturbance in attention
CID100005203,Mental disability
CID100005203,Heart pounding
CID100005203,Palpitations
CID100005203,Abdominal distress
CID100005203,Abdominal discomfort
CID100005203,Flashback
CID100005203,Flashback
CID100005203,Breast tenderness
CID100005203,Breast tenderness
CID100005203,Mania
CID100005203,Mania
CID100005203,Depressed mood
CID100005203,Depressed mood
CID100005203,Suicidal ideation
CID100005203,Suicidal ideation
CID100005203,Decreased interest
CID100005203,Decreased interest
CID100005203,Premenstrual dysphoric disorder
CID100005203,Premenstrual dysphoric disorder
CID100005203,Fear of death
CID100005203,Fear of death
CID100005203,Affective disorder
CID100005203,Affective disorder
CID100005203,Choking sensation
CID100005203,Choking sensation
CID100005203,Sexual dysfunction
CID100005203,Sexual dysfunction
CID100005203,Compulsions
CID100005203,Compulsions
CID100005203,Hot flush
CID100005203,Menopausal symptoms
CID100005203,Hot flush
CID100005203,Drug interaction
CID100005203,Drug interaction
CID100005203,Hepatic impairment
CID100005203,Liver disorder
CID100005203,Major depression
CID100005203,Major depression
CID100005203,Abdominal bloating
CID100005203,Flatulence
CID100005203,Abdominal distension
CID100005203,Estrangement
CID100005203,Partner stress
CID100005203,Exaggerated startle response
CID100005203,Exaggerated startle response
CID100005203,Tingling sensation
CID100005203,Paraesthesia
CID100005206,Convulsion
CID100005206,Convulsion
CID100005210,Obesity
CID100005210,Obesity
CID100005210,Weight decreased
CID100005210,Weight decreased
CID100005210,Increased activity
CID100005210,Agitation
CID100005212,Connective tissue disorder
CID100005212,Connective tissue disorder
CID100005212,Fasting
CID100005212,Fasting
CID100005212,Hypertension
CID100005212,Hypertension
CID100005212,Pulmonary hypertension
CID100005212,Pulmonary hypertension
CID100005212,Hepatic cirrhosis
CID100005212,Hepatic cirrhosis
CID100005212,Muscle relaxation
CID100005212,Hypotonia
CID100005212,Muscle rigidity
CID100005212,Muscle rigidity
CID100005212,Spinal cord injury
CID100005212,Spinal cord injury
CID100005212,Heart disease congenital
CID100005212,Heart disease congenital
CID100005212,Primary pulmonary hypertension
CID100005212,Pulmonary arterial hypertension
CID100005212,Diabetic
CID100005212,Diabetes mellitus
CID100005212,Erectile dysfunction
CID100005212,Erectile dysfunction
CID100005212,Pulmonary hypertension secondary
CID100005212,Pulmonary hypertension
CID100005212,Hepatic impairment
CID100005212,Liver disorder
CID100005212,Hepatic insufficiency
CID100005212,Hepatic failure
CID100005212,Renal impairment
CID100005212,Renal impairment
CID100005212,Renal failure
CID100005214,Burns third degree
CID100005214,Burns third degree
CID100005214,Wound sepsis
CID100005214,Wound sepsis
CID100005215,Acquired immunodeficiency syndrome
CID100005215,Acquired immunodeficiency syndrome
CID100005215,Autoimmune disorder
CID100005215,Chancroid
CID100005215,Chancroid
CID100005215,Infection
CID100005215,Infection
CID100005215,Inclusion conjunctivitis
CID100005215,Inclusion conjunctivitis
CID100005215,Cystitis
CID100005215,Cystitis noninfective
CID100005215,Bladder pain
CID100005215,Cystitis
CID100005215,Malaria
CID100005215,Malaria
CID100005215,Meningitis
CID100005215,Meningitis
CID100005215,Meningitis meningococcal
CID100005215,Meningitis meningococcal
CID100005215,Nocardiosis
CID100005215,Nocardiosis
CID100005215,Pyelitis
CID100005215,Pyelonephritis
CID100005215,Pyelonephritis
CID100005215,Pyelonephritis
CID100005215,Rheumatic fever
CID100005215,Rheumatic fever
CID100005215,Rheumatic disorder
CID100005215,Trachoma
CID100005215,Trachoma
CID100005215,Urinary tract infection
CID100005215,Urinary tract infection
CID100005215,Cerebral toxoplasmosis
CID100005215,Cerebral toxoplasmosis
CID100005215,Urinary tract obstruction
CID100005215,Urinary tract obstruction
CID100005215,Otitis media acute
CID100005215,Otitis media acute
CID100005215,"Pneumonia due to Streptococcus, group b"
CID100005215,Pneumonia streptococcal
CID100005215,Burns third degree
CID100005215,Burns third degree
CID100005215,Wound sepsis
CID100005215,Wound sepsis
CID100005238,Carcinoma
CID100005238,Neoplasm malignant
CID100005238,Hyperthyroidism
CID100005238,Hyperthyroidism
CID100005245,Fracture
CID100005245,Multiple fractures
CID100005245,Fracture
CID100005245,Gastrointestinal disorder
CID100005245,Gastrointestinal disorder
CID100005245,Osteitis deformans
CID100005245,Osteitis deformans
CID100005245,Osteoporosis
CID100005245,Osteoporosis
CID100005245,Osteoporosis postmenopausal
CID100005245,Osteoporosis postmenopausal
CID100005245,Osteoporotic fracture
CID100005245,Osteoporotic fracture
CID100005245,Bone mass decreased
CID100005245,Bone density decreased
CID100005248,Asthma
CID100005248,Asthma
CID100005248,Varicose vein
CID100005248,Varicose vein
CID100005253,Arrhythmia
CID100005253,Arrhythmia
CID100005253,Atrial fibrillation
CID100005253,Atrial fibrillation
CID100005253,Atrial flutter
CID100005253,Atrial flutter
CID100005253,Sudden death
CID100005253,Sudden death
CID100005253,Cardiac flutter
CID100005253,Cardiac flutter
CID100005253,Cardiac disorder
CID100005253,Cardiac disorder
CID100005253,Cardiomegaly
CID100005253,Cardiomegaly
CID100005253,Cardiac failure congestive
CID100005253,Cardiac failure congestive
CID100005253,Hypotension
CID100005253,Hypotension
CID100005253,Cerebrovascular accident
CID100005253,Cerebrovascular accident
CID100005253,Tachycardia
CID100005253,Tachycardia
CID100005253,Ventricular tachycardia
CID100005253,Ventricular tachycardia
CID100005253,Ventricular arrhythmia
CID100005253,Ventricular arrhythmia
CID100005253,Myocardial ischaemia
CID100005253,Myocardial ischaemia
CID100005253,Sinus rhythm
CID100005253,Sinus rhythm
CID100005253,Diabetic
CID100005253,Diabetes mellitus
CID100005253,Cardiac index
CID100005253,Cardiac index
CID100005253,Mean arterial pressure
CID100005253,Mean arterial pressure
CID100005253,Arrhythmia supraventricular
CID100005253,Arrhythmia supraventricular
CID100005253,Pulmonary arterial wedge pressure increased
CID100005253,Pulmonary arterial wedge pressure increased
CID100005253,Non-sustained ventricular tachycardia
CID100005253,Ventricular tachycardia
CID100005253,Sustained ventricular tachycardia
CID100005253,Ventricular tachycardia
CID100005253,Hypertensive
CID100005253,Hypertension
CID100005253,Hepatic impairment
CID100005253,Liver disorder
CID100005253,Vascular resistance systemic
CID100005253,Vascular resistance systemic
CID100005253,Renal impairment
CID100005253,Renal impairment
CID100005253,Renal failure
CID100005257,Bronchitis chronic
CID100005257,Bronchitis chronic
CID100005257,Infection
CID100005257,Infection
CID100005257,Overgrowth bacterial
CID100005257,Overgrowth bacterial
CID100005257,Pathogen resistance
CID100005257,Community acquired pneumonia
CID100005257,Pneumonia
CID100005267,Adenoma benign
CID100005267,Adenoma benign
CID100005267,Angina pectoris
CID100005267,Angina pectoris
CID100005267,Ascites
CID100005267,Ascites
CID100005267,Diabetes mellitus
CID100005267,Diabetes mellitus
CID100005267,Diabetic nephropathy
CID100005267,Diabetic nephropathy
CID100005267,Diuresis
CID100005267,Polyuria
CID100005267,Oedema
CID100005267,Oedema
CID100005267,Cardiac failure
CID100005267,Cardiac failure
CID100005267,Cardiac failure congestive
CID100005267,Cardiac failure congestive
CID100005267,Coma hepatic
CID100005267,Coma hepatic
CID100005267,Hirsutism
CID100005267,Hirsutism
CID100005267,Hyperaldosteronism
CID100005267,Hyperaldosteronism
CID100005267,Hyperlipidaemia
CID100005267,Hyperlipidaemia
CID100005267,Hypernatraemia
CID100005267,Hypernatraemia
CID100005267,Hypertension
CID100005267,Hypertension
CID100005267,Malignant hypertension
CID100005267,Malignant hypertension
CID100005267,Hypokalaemia
CID100005267,Hypokalaemia
CID100005267,Hypotension
CID100005267,Hypotension
CID100005267,Hepatic cirrhosis
CID100005267,Hepatic cirrhosis
CID100005267,Myocardial infarction
CID100005267,Myocardial infarction
CID100005267,Acute coronary syndrome
CID100005267,Nephrotic syndrome
CID100005267,Nephrotic syndrome
CID100005267,Pre-eclampsia
CID100005267,Pre-eclampsia
CID100005267,Pregnancy
CID100005267,Pregnancy
CID100005267,Alkalosis hypokalaemic
CID100005267,Alkalosis hypokalaemic
CID100005267,Essential hypertension
CID100005267,Essential hypertension
CID100005267,Digitalis intoxication (NOS)
CID100005267,Toxicity to various agents
